,i,r,p,g,mbrew,mbpun,mfrew,mfpun,subject,switching
6,1,-1,0,1,-1,0,0,-1,36,0
7,1,-1,0,-1,0,0,-1,0,36,1
8,1,0,1,1,0,0,0,1,36,0
9,1,0,1,-1,0,1,-1,0,36,1
10,1,0,-1,1,0,0,0,-1,36,0
11,1,0,1,-1,0,1,-1,0,36,0
12,1,-1,-1,1,-1,0,0,-1,36,1
13,1,0,1,-1,0,1,1,0,36,1
14,1,-1,0,1,-1,0,0,1,36,1
15,1,1,0,-1,0,0,1,0,36,0
16,1,0,1,1,0,0,0,1,36,0
17,1,-1,0,-1,0,0,-1,0,36,0
18,1,0,0,1,0,0,0,-1,36,1
19,1,-1,0,-1,0,0,-1,0,36,1
20,1,1,0,1,1,0,0,-1,36,0
21,1,0,-1,-1,0,-1,1,0,36,0
22,1,0,0,1,0,0,0,-1,36,0
23,1,1,0,-1,0,0,1,0,36,0
24,1,0,0,1,0,0,0,1,36,1
25,1,0,-1,-1,0,-1,-1,0,36,0
26,1,1,-1,1,1,0,0,-1,36,0
27,1,-1,-1,-1,0,-1,-1,0,36,0
28,1,0,0,1,0,0,0,1,36,0
29,1,0,-1,-1,0,-1,1,0,36,0
30,1,-1,-1,1,-1,0,0,-1,36,0
31,1,1,1,-1,0,1,1,0,36,1
32,1,-1,1,1,-1,0,0,1,36,1
33,1,0,1,-1,0,1,-1,0,36,1
34,1,-1,1,1,-1,0,0,1,36,1
35,1,-1,0,-1,0,0,-1,0,36,0
36,1,1,-1,1,1,0,0,-1,36,0
37,1,0,-1,-1,0,-1,1,0,36,0
38,1,0,-1,1,0,0,0,-1,36,0
39,1,0,-1,-1,0,-1,1,0,36,0
40,1,1,0,1,1,0,0,-1,36,0
41,1,0,-1,-1,0,-1,1,0,36,0
42,1,-1,0,1,-1,0,0,-1,36,0
43,1,-1,1,-1,0,1,-1,0,36,0
44,1,-1,-1,1,-1,0,0,-1,36,1
45,1,1,0,-1,0,0,1,0,36,1
46,1,1,1,1,1,0,0,1,36,0
47,1,1,-1,-1,0,-1,1,0,36,1
48,1,-1,1,1,-1,0,0,1,36,1
49,1,0,0,-1,0,0,1,0,36,0
50,1,0,-1,1,0,0,0,-1,36,0
51,1,0,1,-1,0,1,-1,0,36,0
52,1,0,0,1,0,0,0,1,36,0
53,1,-1,-1,-1,0,-1,-1,0,36,1
54,1,0,-1,1,0,0,0,-1,36,0
55,1,-1,0,-1,0,0,-1,0,36,0
56,1,0,0,1,0,0,0,1,36,1
57,1,0,1,-1,0,1,1,0,36,1
58,1,0,-1,1,0,0,0,-1,36,1
59,1,0,0,-1,0,0,1,0,36,0
60,1,0,-1,1,0,0,0,-1,36,0
61,1,1,-1,-1,0,-1,1,0,36,0
62,1,0,-1,1,0,0,0,-1,36,0
63,1,0,0,-1,0,0,1,0,36,0
64,1,-1,0,1,-1,0,0,-1,36,0
65,1,-1,0,-1,0,0,-1,0,36,0
66,1,0,0,1,0,0,0,-1,36,0
67,1,0,1,-1,0,1,1,0,36,1
1,1,0,1,1,0,0,0,1,37,1
2,1,1,-1,-1,0,-1,1,0,37,0
3,1,0,0,1,0,0,0,1,37,0
4,1,0,1,-1,0,1,1,0,37,0
5,1,-1,0,1,-1,0,0,-1,37,0
6,1,-1,-1,-1,0,-1,-1,0,37,1
7,1,-1,0,1,-1,0,0,-1,37,1
8,1,0,1,-1,0,1,-1,0,37,0
9,1,0,0,1,0,0,0,-1,37,0
10,1,0,1,-1,0,1,-1,0,37,0
11,1,-1,1,1,-1,0,0,1,37,1
12,1,1,-1,-1,0,-1,1,0,37,0
13,1,0,0,1,0,0,0,1,37,1
14,1,-1,0,-1,0,0,-1,0,37,1
15,1,0,0,1,0,0,0,-1,37,1
16,1,0,0,-1,0,0,-1,0,37,1
17,1,-1,0,1,-1,0,0,1,37,1
18,1,0,-1,-1,0,-1,1,0,37,0
19,1,1,-1,1,1,0,0,-1,37,0
20,1,1,0,-1,0,0,1,0,37,0
21,1,-1,0,1,-1,0,0,1,37,1
22,1,1,-1,-1,0,-1,1,0,37,0
23,1,0,-1,1,0,0,0,-1,37,1
24,1,-1,1,-1,0,1,-1,0,37,0
25,1,0,0,1,0,0,0,-1,37,0
26,1,0,1,-1,0,1,-1,0,37,0
27,1,0,0,1,0,0,0,1,37,1
28,1,1,-1,-1,0,-1,1,0,37,0
29,1,0,-1,1,0,0,0,-1,37,1
30,1,1,1,-1,0,1,1,0,37,0
31,1,0,-1,1,0,0,0,-1,37,0
32,1,1,0,-1,0,0,1,0,37,0
33,1,0,0,1,0,0,0,-1,37,1
34,1,1,-1,-1,0,-1,1,0,37,0
35,1,-1,0,1,-1,0,0,1,37,1
36,1,0,1,-1,0,1,-1,0,37,0
37,1,0,-1,1,0,0,0,-1,37,0
38,1,1,-1,-1,0,-1,1,0,37,0
39,1,-1,-1,1,-1,0,0,-1,37,0
40,1,0,-1,-1,0,-1,1,0,37,0
41,1,0,0,1,0,0,0,1,37,1
42,1,1,-1,-1,0,-1,1,0,37,0
43,1,0,0,1,0,0,0,-1,37,0
44,1,0,-1,-1,0,-1,1,0,37,0
45,1,0,-1,1,0,0,0,-1,37,1
46,1,1,1,-1,0,1,1,0,37,0
47,1,1,-1,1,1,0,0,-1,37,0
48,1,1,0,-1,0,0,1,0,37,0
49,1,0,0,1,0,0,0,1,37,1
50,1,0,0,-1,0,0,1,0,37,1
51,1,0,-1,1,0,0,0,-1,37,1
52,1,0,0,-1,0,0,-1,0,37,0
53,1,0,-1,1,0,0,0,-1,37,0
54,1,0,0,-1,0,0,1,0,37,0
55,1,1,0,1,1,0,0,1,37,1
56,1,0,0,-1,0,0,1,0,37,0
57,1,1,1,1,1,0,0,1,37,1
58,1,1,1,-1,0,1,1,0,37,0
59,1,1,1,1,1,0,0,1,37,1
60,1,1,1,-1,0,1,1,0,37,1
61,1,1,0,1,1,0,0,-1,37,0
62,1,1,-1,-1,0,-1,1,0,37,0
63,1,-1,0,1,-1,0,0,-1,37,1
64,1,1,1,-1,0,1,1,0,37,0
65,1,1,-1,1,1,0,0,-1,37,0
66,1,0,1,-1,0,1,-1,0,37,0
67,1,-1,-1,1,-1,0,0,-1,37,1
1,1,0,-1,1,0,0,0,-1,38,0
2,1,0,1,-1,0,1,-1,0,38,0
3,1,-1,-1,1,-1,0,0,-1,38,0
4,1,1,0,-1,0,0,1,0,38,1
5,1,-1,-1,1,-1,0,0,-1,38,0
6,1,0,-1,-1,0,-1,-1,0,38,0
7,1,0,0,1,0,0,0,1,38,1
8,1,1,1,-1,0,1,1,0,38,1
9,1,1,0,1,1,0,0,-1,38,1
10,1,0,-1,-1,0,-1,-1,0,38,0
11,1,1,0,1,1,0,0,1,38,0
12,1,0,0,-1,0,0,1,0,38,0
13,1,0,0,1,0,0,0,1,38,1
14,1,1,0,-1,0,0,1,0,38,1
15,1,-1,0,1,-1,0,0,-1,38,1
16,1,-1,0,-1,0,0,-1,0,38,0
17,1,-1,1,1,-1,0,0,1,38,1
18,1,0,-1,-1,0,-1,-1,0,38,1
19,1,0,-1,1,0,0,0,-1,38,1
20,1,0,0,-1,0,0,-1,0,38,1
21,1,-1,0,1,-1,0,0,-1,38,1
22,1,1,-1,-1,0,-1,1,0,38,1
23,1,-1,1,1,-1,0,0,1,38,1
24,1,0,-1,-1,0,-1,1,0,38,1
25,1,0,1,1,0,0,0,1,38,1
26,1,1,-1,-1,0,-1,1,0,38,1
27,1,0,1,1,0,0,0,1,38,0
28,1,0,0,-1,0,0,-1,0,38,1
29,1,0,1,1,0,0,0,1,38,0
30,1,0,0,-1,0,0,-1,0,38,0
31,1,1,0,1,1,0,0,-1,38,1
32,1,1,-1,-1,0,-1,1,0,38,1
33,1,0,1,1,0,0,0,1,38,1
34,1,1,1,-1,0,1,1,0,38,1
35,1,-1,1,1,-1,0,0,1,38,1
36,1,-1,0,-1,0,0,-1,0,38,1
37,1,-1,1,1,-1,0,0,1,38,1
38,1,0,-1,-1,0,-1,-1,0,38,1
39,1,0,0,1,0,0,0,1,38,1
40,1,0,0,-1,0,0,-1,0,38,0
41,1,0,0,1,0,0,0,-1,38,1
42,1,0,0,-1,0,0,1,0,38,1
43,1,1,1,1,1,0,0,1,38,1
44,1,0,-1,-1,0,-1,-1,0,38,0
45,1,1,1,1,1,0,0,1,38,1
46,1,0,0,-1,0,0,1,0,38,0
47,1,-1,0,1,-1,0,0,1,38,1
48,1,0,0,-1,0,0,1,0,38,0
49,1,0,0,1,0,0,0,1,38,1
50,1,1,0,-1,0,0,1,0,38,0
51,1,0,1,1,0,0,0,1,38,1
52,1,0,-1,-1,0,-1,1,0,38,1
53,1,0,0,1,0,0,0,1,38,0
54,1,1,0,-1,0,0,1,0,38,1
55,1,0,0,1,0,0,0,1,38,1
56,1,0,1,-1,0,1,1,0,38,1
57,1,0,0,1,0,0,0,-1,38,1
58,1,0,1,-1,0,1,1,0,38,1
59,1,0,-1,1,0,0,0,-1,38,0
60,1,0,0,-1,0,0,1,0,38,1
61,1,0,1,1,0,0,0,1,38,1
62,1,1,0,-1,0,0,1,0,38,1
63,1,-1,-1,1,-1,0,0,-1,38,0
64,1,0,0,-1,0,0,-1,0,38,0
65,1,0,0,1,0,0,0,-1,38,0
66,1,0,-1,-1,0,-1,1,0,38,1
67,1,-1,-1,1,-1,0,0,-1,38,1
1,1,-1,-1,-1,0,-1,-1,0,39,1
2,1,1,0,1,1,0,0,-1,39,0
3,1,-1,-1,-1,0,-1,-1,0,39,0
4,1,1,1,1,1,0,0,1,39,0
5,1,0,0,-1,0,0,-1,0,39,0
6,1,1,0,1,1,0,0,-1,39,1
7,1,0,-1,-1,0,-1,-1,0,39,0
8,1,-1,0,1,-1,0,0,-1,39,1
9,1,0,0,-1,0,0,-1,0,39,1
10,1,0,1,1,0,0,0,1,39,1
11,1,1,0,-1,0,0,1,0,39,1
12,1,0,-1,1,0,0,0,-1,39,1
13,1,1,0,-1,0,0,1,0,39,0
14,1,0,0,1,0,0,0,1,39,1
15,1,1,0,-1,0,0,1,0,39,1
16,1,-1,-1,1,-1,0,0,-1,39,1
17,1,1,0,-1,0,0,1,0,39,0
18,1,-1,0,1,-1,0,0,-1,39,1
19,1,1,0,-1,0,0,1,0,39,1
20,1,1,-1,1,1,0,0,-1,39,0
21,1,-1,0,-1,0,0,-1,0,39,0
22,1,0,1,1,0,0,0,1,39,1
23,1,0,-1,-1,0,-1,1,0,39,0
24,1,0,-1,1,0,0,0,-1,39,0
25,1,-1,1,-1,0,1,-1,0,39,0
26,1,0,1,1,0,0,0,1,39,1
27,1,1,-1,-1,0,-1,1,0,39,1
28,1,-1,0,1,-1,0,0,-1,39,0
29,1,0,-1,-1,0,-1,-1,0,39,1
30,1,0,-1,1,0,0,0,-1,39,0
31,1,1,0,-1,0,0,1,0,39,1
32,1,-1,0,1,-1,0,0,1,39,0
33,1,0,0,-1,0,0,-1,0,39,0
34,1,0,0,1,0,0,0,-1,39,1
35,1,-1,1,-1,0,1,-1,0,39,1
36,1,-1,0,1,-1,0,0,1,39,0
37,1,-1,0,-1,0,0,-1,0,39,0
38,1,-1,-1,1,-1,0,0,-1,39,0
39,1,1,0,-1,0,0,1,0,39,0
40,1,1,-1,1,1,0,0,-1,39,0
41,1,1,0,-1,0,0,1,0,39,1
42,1,0,1,1,0,0,0,1,39,0
43,1,0,1,-1,0,1,1,0,39,1
44,1,0,0,1,0,0,0,1,39,1
45,1,-1,0,-1,0,0,-1,0,39,0
46,1,0,1,1,0,0,0,1,39,0
47,1,-1,0,-1,0,0,-1,0,39,1
48,1,1,1,1,1,0,0,1,39,1
49,1,0,-1,-1,0,-1,-1,0,39,0
50,1,1,0,1,1,0,0,1,39,0
51,1,-1,-1,-1,0,-1,-1,0,39,0
52,1,-1,-1,1,-1,0,0,-1,39,1
53,1,0,0,-1,0,0,1,0,39,1
54,1,0,0,1,0,0,0,1,39,0
55,1,-1,1,-1,0,1,-1,0,39,1
56,1,-1,-1,1,-1,0,0,-1,39,0
57,1,-1,-1,-1,0,-1,-1,0,39,0
58,1,-1,-1,1,-1,0,0,-1,39,0
59,1,0,0,-1,0,0,-1,0,39,0
60,1,0,-1,1,0,0,0,-1,39,0
61,1,-1,0,-1,0,0,-1,0,39,0
62,1,0,-1,1,0,0,0,-1,39,0
63,1,-1,0,-1,0,0,-1,0,39,1
64,1,1,0,1,1,0,0,1,39,0
65,1,1,0,-1,0,0,1,0,39,1
66,1,0,-1,1,0,0,0,-1,39,1
67,1,-1,0,-1,0,0,-1,0,39,0
1,1,0,0,-1,0,0,-1,0,40,1
2,1,-1,0,1,-1,0,0,1,40,1
3,1,-1,-1,-1,0,-1,-1,0,40,1
4,1,-1,-1,1,-1,0,0,-1,40,1
5,1,0,1,-1,0,1,1,0,40,0
6,1,0,-1,1,0,0,0,-1,40,0
7,1,0,-1,-1,0,-1,-1,0,40,0
8,1,0,0,1,0,0,0,-1,40,1
9,1,1,1,-1,0,1,1,0,40,0
10,1,0,0,1,0,0,0,-1,40,0
11,1,0,0,-1,0,0,-1,0,40,0
12,1,1,1,1,1,0,0,1,40,0
13,1,1,0,-1,0,0,1,0,40,0
14,1,0,0,1,0,0,0,1,40,0
15,1,0,1,-1,0,1,-1,0,40,1
16,1,0,-1,1,0,0,0,-1,40,0
17,1,1,-1,-1,0,-1,1,0,40,1
18,1,0,0,1,0,0,0,1,40,1
19,1,0,-1,-1,0,-1,-1,0,40,1
20,1,0,1,1,0,0,0,1,40,1
21,1,0,-1,-1,0,-1,-1,0,40,1
22,1,0,0,1,0,0,0,1,40,1
23,1,0,1,-1,0,1,1,0,40,1
24,1,1,0,1,1,0,0,1,40,1
25,1,0,-1,-1,0,-1,1,0,40,0
26,1,-1,0,1,-1,0,0,1,40,1
27,1,1,-1,-1,0,-1,1,0,40,0
28,1,0,0,1,0,0,0,-1,40,0
29,1,1,0,-1,0,0,1,0,40,1
30,1,1,-1,1,1,0,0,-1,40,0
31,1,0,0,-1,0,0,-1,0,40,1
32,1,-1,1,1,-1,0,0,1,40,1
33,1,0,-1,-1,0,-1,1,0,40,1
34,1,-1,-1,1,-1,0,0,-1,40,0
35,1,-1,0,-1,0,0,-1,0,40,1
36,1,1,0,1,1,0,0,1,40,0
37,1,-1,-1,-1,0,-1,-1,0,40,0
38,1,1,-1,1,1,0,0,-1,40,0
39,1,1,-1,-1,0,-1,1,0,40,0
40,1,0,1,1,0,0,0,1,40,0
41,1,1,-1,-1,0,-1,1,0,40,0
42,1,1,0,1,1,0,0,1,40,0
43,1,-1,0,-1,0,0,-1,0,40,0
44,1,0,-1,1,0,0,0,-1,40,0
45,1,1,-1,-1,0,-1,1,0,40,0
46,1,-1,0,1,-1,0,0,1,40,0
47,1,1,0,-1,0,0,1,0,40,0
48,1,0,0,1,0,0,0,-1,40,0
49,1,-1,0,-1,0,0,-1,0,40,0
50,1,-1,0,1,-1,0,0,-1,40,0
51,1,0,1,-1,0,1,-1,0,40,0
52,1,1,0,1,1,0,0,-1,40,0
53,1,-1,0,-1,0,0,-1,0,40,1
54,1,-1,-1,1,-1,0,0,-1,40,0
55,1,-1,0,-1,0,0,-1,0,40,0
56,1,-1,0,1,-1,0,0,1,40,1
57,1,-1,1,-1,0,1,-1,0,40,0
58,1,1,-1,1,1,0,0,-1,40,1
59,1,1,0,-1,0,0,1,0,40,1
60,1,0,0,1,0,0,0,-1,40,1
61,1,0,1,-1,0,1,1,0,40,1
62,1,0,0,1,0,0,0,1,40,1
63,1,1,1,-1,0,1,1,0,40,1
64,1,-1,1,1,-1,0,0,1,40,0
65,1,-1,-1,-1,0,-1,-1,0,40,0
66,1,0,1,1,0,0,0,1,40,1
67,1,-1,0,-1,0,0,-1,0,40,0
1,1,-1,-1,-1,0,-1,-1,0,41,1
2,1,0,1,1,0,0,0,1,41,1
3,1,0,0,-1,0,0,-1,0,41,0
4,1,1,1,1,1,0,0,1,41,1
5,1,1,1,-1,0,1,1,0,41,0
6,1,-1,-1,1,-1,0,0,-1,41,0
7,1,0,-1,-1,0,-1,1,0,41,1
8,1,0,1,1,0,0,0,1,41,1
9,1,0,1,-1,0,1,-1,0,41,1
10,1,0,0,1,0,0,0,1,41,1
11,1,1,1,-1,0,1,1,0,41,1
12,1,-1,0,1,-1,0,0,-1,41,1
13,1,1,1,-1,0,1,1,0,41,1
14,1,-1,1,1,-1,0,0,1,41,1
15,1,0,0,-1,0,0,-1,0,41,1
16,1,0,0,1,0,0,0,-1,41,1
17,1,0,0,-1,0,0,1,0,41,1
18,1,0,0,1,0,0,0,-1,41,0
19,1,1,0,-1,0,0,1,0,41,0
20,1,0,-1,1,0,0,0,-1,41,0
21,1,1,-1,-1,0,-1,1,0,41,1
22,1,-1,1,1,-1,0,0,1,41,0
23,1,0,0,-1,0,0,1,0,41,1
24,1,-1,1,1,-1,0,0,1,41,0
25,1,1,-1,-1,0,-1,1,0,41,1
26,1,-1,1,1,-1,0,0,1,41,1
27,1,1,1,-1,0,1,1,0,41,0
28,1,0,0,1,0,0,0,-1,41,0
29,1,-1,1,-1,0,1,-1,0,41,1
30,1,1,1,1,1,0,0,1,41,1
31,1,-1,1,-1,0,1,-1,0,41,0
32,1,1,0,1,1,0,0,-1,41,1
33,1,-1,1,-1,0,1,-1,0,41,1
34,1,0,-1,1,0,0,0,-1,41,1
35,1,-1,0,-1,0,0,-1,0,41,0
36,1,0,1,1,0,0,0,1,41,1
37,1,1,0,-1,0,0,1,0,41,1
38,1,0,0,1,0,0,0,-1,41,0
39,1,0,1,-1,0,1,1,0,41,1
40,1,-1,0,1,-1,0,0,1,41,1
41,1,1,-1,-1,0,-1,1,0,41,1
42,1,-1,0,1,-1,0,0,1,41,0
43,1,-1,0,-1,0,0,-1,0,41,1
44,1,0,0,1,0,0,0,1,41,1
45,1,-1,0,-1,0,0,-1,0,41,0
46,1,1,0,1,1,0,0,-1,41,0
47,1,1,-1,-1,0,-1,1,0,41,0
48,1,0,1,1,0,0,0,1,41,1
49,1,-1,1,-1,0,1,-1,0,41,1
50,1,1,1,1,1,0,0,1,41,1
51,1,0,0,-1,0,0,1,0,41,1
52,1,-1,0,1,-1,0,0,1,41,0
53,1,0,1,-1,0,1,1,0,41,1
54,1,0,1,1,0,0,0,1,41,0
55,1,-1,-1,-1,0,-1,-1,0,41,0
56,1,1,0,1,1,0,0,1,41,1
57,1,0,1,-1,0,1,1,0,41,1
58,1,0,0,1,0,0,0,-1,41,0
59,1,1,1,-1,0,1,1,0,41,0
60,1,-1,-1,1,-1,0,0,-1,41,1
61,1,-1,1,-1,0,1,-1,0,41,1
62,1,1,0,1,1,0,0,1,41,1
63,1,0,0,-1,0,0,-1,0,41,0
64,1,0,0,0,0,0,0,0,41,1
65,1,0,0,0,0,0,0,0,41,1
66,1,0,0,0,0,0,0,0,41,1
67,1,0,0,0,0,0,0,0,41,1
1,1,0,0,1,0,0,0,1,42,1
2,1,0,1,-1,0,1,-1,0,42,0
3,1,1,-1,1,1,0,0,-1,42,1
4,1,-1,0,-1,0,0,-1,0,42,1
5,1,1,0,1,1,0,0,-1,42,0
6,1,1,1,-1,0,1,1,0,42,1
7,1,1,1,1,1,0,0,1,42,1
8,1,0,0,-1,0,0,-1,0,42,0
9,1,-1,0,1,-1,0,0,1,42,0
10,1,1,0,-1,0,0,1,0,42,1
11,1,0,-1,1,0,0,0,-1,42,1
12,1,1,1,-1,0,1,1,0,42,0
13,1,-1,0,1,-1,0,0,-1,42,0
14,1,1,0,-1,0,0,1,0,42,0
15,1,-1,0,1,-1,0,0,-1,42,1
16,1,-1,1,-1,0,1,-1,0,42,1
17,1,0,-1,1,0,0,0,-1,42,1
18,1,-1,1,-1,0,1,-1,0,42,1
19,1,-1,0,1,-1,0,0,1,42,1
20,1,1,0,-1,0,0,1,0,42,1
21,1,1,-1,1,1,0,0,-1,42,1
22,1,-1,1,-1,0,1,-1,0,42,0
23,1,0,0,1,0,0,0,1,42,0
24,1,-1,1,-1,0,1,-1,0,42,0
25,1,0,1,1,0,0,0,1,42,0
26,1,-1,0,-1,0,0,-1,0,42,1
27,1,0,-1,1,0,0,0,-1,42,1
28,1,0,0,-1,0,0,1,0,42,1
29,1,1,-1,1,1,0,0,-1,42,1
30,1,-1,1,-1,0,1,-1,0,42,1
31,1,0,-1,1,0,0,0,-1,42,1
32,1,0,1,-1,0,1,1,0,42,1
33,1,0,-1,1,0,0,0,-1,42,1
34,1,0,1,-1,0,1,1,0,42,1
35,1,1,1,1,1,0,0,1,42,1
36,1,-1,0,-1,0,0,-1,0,42,1
37,1,0,-1,1,0,0,0,-1,42,1
38,1,-1,1,-1,0,1,-1,0,42,1
39,1,1,-1,1,1,0,0,-1,42,1
40,1,-1,1,-1,0,1,-1,0,42,1
41,1,1,0,1,1,0,0,-1,42,1
42,1,0,1,-1,0,1,1,0,42,1
43,1,0,-1,1,0,0,0,-1,42,1
44,1,0,0,-1,0,0,-1,0,42,1
45,1,0,-1,1,0,0,0,-1,42,0
46,1,1,0,-1,0,0,1,0,42,1
47,1,-1,-1,1,-1,0,0,-1,42,1
48,1,0,1,-1,0,1,1,0,42,1
49,1,1,-1,1,1,0,0,-1,42,1
50,1,-1,0,-1,0,0,-1,0,42,1
51,1,-1,0,1,-1,0,0,1,42,1
52,1,0,1,-1,0,1,1,0,42,1
53,1,1,0,1,1,0,0,1,42,1
54,1,0,0,-1,0,0,-1,0,42,1
55,1,0,0,1,0,0,0,1,42,1
56,1,0,0,-1,0,0,1,0,42,1
57,1,-1,1,1,-1,0,0,1,42,1
58,1,0,-1,-1,0,-1,1,0,42,1
59,1,1,1,1,1,0,0,1,42,1
60,1,1,0,-1,0,0,1,0,42,0
61,1,-1,1,1,-1,0,0,1,42,1
62,1,-1,0,-1,0,0,-1,0,42,1
63,1,1,0,1,1,0,0,-1,42,1
64,1,0,-1,-1,0,-1,1,0,42,0
65,1,0,0,1,0,0,0,1,42,1
66,1,1,1,-1,0,1,1,0,42,1
67,1,0,1,1,0,0,0,1,42,1
1,1,-1,-1,1,-1,0,0,-1,43,1
2,1,1,1,-1,0,1,1,0,43,1
3,1,1,1,1,1,0,0,1,43,1
4,1,1,1,-1,0,1,1,0,43,0
5,1,1,0,1,1,0,0,1,43,1
6,1,-1,-1,-1,0,-1,-1,0,43,1
7,1,-1,0,1,-1,0,0,1,43,1
8,1,1,0,-1,0,0,1,0,43,0
9,1,0,0,1,0,0,0,-1,43,1
10,1,1,0,-1,0,0,1,0,43,0
11,1,0,0,1,0,0,0,-1,43,1
12,1,1,0,-1,0,0,1,0,43,0
13,1,0,-1,1,0,0,0,-1,43,0
14,1,0,0,-1,0,0,1,0,43,1
15,1,0,-1,1,0,0,0,-1,43,0
16,1,0,-1,-1,0,-1,-1,0,43,1
17,1,-1,0,1,-1,0,0,1,43,1
18,1,0,-1,-1,0,-1,1,0,43,0
19,1,0,0,1,0,0,0,-1,43,0
20,1,0,0,-1,0,0,1,0,43,0
21,1,1,0,1,1,0,0,-1,43,0
22,1,0,-1,-1,0,-1,1,0,43,0
23,1,0,0,1,0,0,0,1,43,1
24,1,0,1,-1,0,1,-1,0,43,1
25,1,1,-1,1,1,0,0,-1,43,0
26,1,0,-1,-1,0,-1,-1,0,43,0
27,1,1,0,1,1,0,0,-1,43,0
28,1,1,-1,-1,0,-1,1,0,43,0
29,1,0,0,1,0,0,0,-1,43,0
30,1,0,1,-1,0,1,-1,0,43,0
31,1,1,0,1,1,0,0,-1,43,1
32,1,-1,-1,-1,0,-1,-1,0,43,0
33,1,1,-1,1,1,0,0,-1,43,1
34,1,0,-1,-1,0,-1,-1,0,43,1
35,1,-1,1,1,-1,0,0,1,43,1
36,1,0,-1,-1,0,-1,-1,0,43,0
37,1,0,-1,1,0,0,0,-1,43,0
38,1,-1,0,-1,0,0,-1,0,43,1
39,1,0,0,1,0,0,0,1,43,0
40,1,0,-1,-1,0,-1,1,0,43,1
41,1,0,0,1,0,0,0,1,43,0
42,1,1,-1,-1,0,-1,1,0,43,0
43,1,-1,0,1,-1,0,0,-1,43,1
44,1,0,0,-1,0,0,-1,0,43,1
45,1,0,0,1,0,0,0,1,43,0
46,1,0,-1,-1,0,-1,1,0,43,0
47,1,-1,1,1,-1,0,0,1,43,0
48,1,-1,0,-1,0,0,-1,0,43,1
49,1,0,-1,1,0,0,0,-1,43,0
50,1,0,0,-1,0,0,1,0,43,0
51,1,1,0,1,1,0,0,1,43,0
52,1,-1,0,-1,0,0,-1,0,43,1
53,1,1,-1,1,1,0,0,-1,43,0
54,1,-1,-1,-1,0,-1,-1,0,43,0
55,1,0,1,1,0,0,0,1,43,1
56,1,1,0,-1,0,0,1,0,43,0
57,1,1,0,1,1,0,0,1,43,1
58,1,-1,-1,-1,0,-1,-1,0,43,1
59,1,1,-1,1,1,0,0,-1,43,0
60,1,0,1,-1,0,1,1,0,43,0
61,1,-1,0,1,-1,0,0,1,43,0
62,1,-1,-1,-1,0,-1,-1,0,43,1
63,1,0,1,1,0,0,0,1,43,0
64,1,0,1,-1,0,1,-1,0,43,0
65,1,1,0,1,1,0,0,1,43,1
66,1,-1,-1,-1,0,-1,-1,0,43,0
67,1,0,-1,1,0,0,0,-1,43,1
1,1,0,-1,1,0,0,0,-1,44,0
2,1,1,0,-1,0,0,1,0,44,1
3,1,-1,-1,1,-1,0,0,-1,44,1
4,1,1,1,-1,0,1,1,0,44,1
5,1,-1,0,1,-1,0,0,1,44,1
6,1,0,1,-1,0,1,1,0,44,1
7,1,1,0,1,1,0,0,1,44,0
8,1,0,0,-1,0,0,-1,0,44,1
9,1,1,-1,1,1,0,0,-1,44,0
10,1,0,1,-1,0,1,-1,0,44,1
11,1,0,-1,1,0,0,0,-1,44,1
12,1,-1,1,-1,0,1,-1,0,44,1
13,1,0,0,1,0,0,0,-1,44,0
14,1,1,0,-1,0,0,1,0,44,0
15,1,1,1,1,1,0,0,1,44,1
16,1,0,0,-1,0,0,1,0,44,0
17,1,1,0,1,1,0,0,1,44,0
18,1,-1,-1,-1,0,-1,-1,0,44,0
19,1,0,-1,1,0,0,0,-1,44,0
20,1,0,-1,-1,0,-1,1,0,44,0
21,1,0,-1,1,0,0,0,-1,44,0
22,1,0,-1,-1,0,-1,1,0,44,1
23,1,0,1,1,0,0,0,1,44,0
24,1,-1,1,-1,0,1,-1,0,44,1
25,1,1,0,1,1,0,0,1,44,0
26,1,0,0,-1,0,0,-1,0,44,1
27,1,-1,1,1,-1,0,0,1,44,1
28,1,-1,-1,-1,0,-1,-1,0,44,0
29,1,0,0,1,0,0,0,1,44,0
30,1,1,0,-1,0,0,1,0,44,0
31,1,0,-1,1,0,0,0,-1,44,0
32,1,1,0,-1,0,0,1,0,44,1
33,1,-1,-1,1,-1,0,0,-1,44,0
34,1,1,0,-1,0,0,1,0,44,1
35,1,0,0,1,0,0,0,1,44,1
36,1,-1,-1,-1,0,-1,-1,0,44,1
37,1,0,0,1,0,0,0,1,44,0
38,1,0,-1,-1,0,-1,1,0,44,0
39,1,0,0,1,0,0,0,1,44,0
40,1,-1,-1,-1,0,-1,-1,0,44,0
41,1,0,1,1,0,0,0,1,44,1
42,1,0,1,-1,0,1,1,0,44,1
43,1,1,0,1,1,0,0,1,44,0
44,1,0,0,-1,0,0,1,0,44,1
45,1,1,1,1,1,0,0,1,44,0
46,1,0,-1,-1,0,-1,1,0,44,1
47,1,0,1,1,0,0,0,1,44,1
48,1,1,-1,-1,0,-1,1,0,44,0
49,1,1,1,1,1,0,0,1,44,1
50,1,-1,0,-1,0,0,-1,0,44,0
51,1,0,-1,1,0,0,0,-1,44,1
52,1,1,1,-1,0,1,1,0,44,0
53,1,1,1,1,1,0,0,1,44,0
54,1,0,0,-1,0,0,-1,0,44,0
